county_name,town_name,lat,lon,geometry,convenience_store_count,grocery_store_count,adb_sysdt
桃園市,桃園區,25.02,121.29,"POLYGON ((121.285 25.015, 121.285 25.025, 121.295 25.025, 121.295 25.015, 121.285 25.015))",12,1,2026-02-04T14:59:48.291Z
桃園市,桃園區,25.02,121.3,"POLYGON ((121.295 25.015, 121.295 25.025, 121.305 25.025, 121.305 25.015, 121.295 25.015))",16,2,2026-02-04T14:59:48.291Z
桃園市,桃園區,25.02,121.31,"POLYGON ((121.305 25.015, 121.305 25.025, 121.315 25.025, 121.315 25.015, 121.305 25.015))",13,2,2026-02-04T14:59:48.291Z
桃園市,桃園區,25.02,121.32,"POLYGON ((121.315 25.015, 121.315 25.025, 121.325 25.025, 121.325 25.015, 121.315 25.015))",3,1,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.02,121.35,"POLYGON ((121.345 25.015, 121.345 25.025, 121.355 25.025, 121.355 25.015, 121.345 25.015))",2,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.02,121.4,"POLYGON ((121.395 25.015, 121.395 25.025, 121.405 25.025, 121.405 25.015, 121.395 25.015))",8,0,2026-02-04T14:59:48.291Z
新北市,樹林區,25.02,121.41,"POLYGON ((121.405 25.015, 121.405 25.025, 121.415 25.025, 121.415 25.015, 121.405 25.015))",15,2,2026-02-04T14:59:48.291Z
新北市,新莊區,25.02,121.42,"POLYGON ((121.415 25.015, 121.415 25.025, 121.425 25.025, 121.425 25.015, 121.415 25.015))",24,1,2026-02-04T14:59:48.291Z
新北市,新莊區,25.02,121.43,"POLYGON ((121.425 25.015, 121.425 25.025, 121.435 25.025, 121.435 25.015, 121.425 25.015))",15,1,2026-02-04T14:59:48.291Z
新北市,板橋區,25.02,121.45,"POLYGON ((121.445 25.015, 121.445 25.025, 121.455 25.025, 121.455 25.015, 121.445 25.015))",10,1,2026-02-04T14:59:48.291Z
新北市,板橋區,25.02,121.46,"POLYGON ((121.455 25.015, 121.455 25.025, 121.465 25.025, 121.465 25.015, 121.455 25.015))",26,3,2026-02-04T14:59:48.291Z
新北市,板橋區,25.02,121.47,"POLYGON ((121.465 25.015, 121.465 25.025, 121.475 25.025, 121.475 25.015, 121.465 25.015))",37,2,2026-02-04T14:59:48.291Z
新北市,板橋區,25.02,121.48,"POLYGON ((121.475 25.015, 121.475 25.025, 121.485 25.025, 121.485 25.015, 121.475 25.015))",26,2,2026-02-04T14:59:48.291Z
臺北市,萬華區,25.02,121.49,"POLYGON ((121.485 25.015, 121.485 25.025, 121.495 25.025, 121.495 25.015, 121.485 25.015))",2,0,2026-02-04T14:59:48.291Z
臺北市,萬華區,25.02,121.5,"POLYGON ((121.495 25.015, 121.495 25.025, 121.505 25.025, 121.505 25.015, 121.495 25.015))",19,2,2026-02-04T14:59:48.291Z
新北市,永和區,25.02,121.51,"POLYGON ((121.505 25.015, 121.505 25.025, 121.515 25.025, 121.515 25.015, 121.505 25.015))",4,2,2026-02-04T14:59:48.291Z
臺北市,中正區,25.02,121.52,"POLYGON ((121.515 25.015, 121.515 25.025, 121.525 25.025, 121.525 25.015, 121.515 25.015))",17,0,2026-02-04T14:59:48.291Z
臺北市,大安區,25.02,121.53,"POLYGON ((121.525 25.015, 121.525 25.025, 121.535 25.025, 121.535 25.015, 121.525 25.015))",17,1,2026-02-04T14:59:48.291Z
臺北市,大安區,25.02,121.54,"POLYGON ((121.535 25.015, 121.535 25.025, 121.545 25.025, 121.545 25.015, 121.535 25.015))",8,0,2026-02-04T14:59:48.291Z
臺北市,大安區,25.02,121.55,"POLYGON ((121.545 25.015, 121.545 25.025, 121.555 25.025, 121.555 25.015, 121.545 25.015))",13,2,2026-02-04T14:59:48.291Z
臺北市,信義區,25.02,121.56,"POLYGON ((121.555 25.015, 121.555 25.025, 121.565 25.025, 121.565 25.015, 121.555 25.015))",11,1,2026-02-04T14:59:48.291Z
臺北市,信義區,25.02,121.57,"POLYGON ((121.565 25.015, 121.565 25.025, 121.575 25.025, 121.575 25.015, 121.565 25.015))",10,1,2026-02-04T14:59:48.291Z
新北市,平溪區,25.02,121.74,"POLYGON ((121.735 25.015, 121.735 25.025, 121.745 25.025, 121.745 25.015, 121.735 25.015))",1,0,2026-02-04T14:59:48.291Z
新北市,平溪區,25.02,121.75,"POLYGON ((121.745 25.015, 121.745 25.025, 121.755 25.025, 121.755 25.015, 121.745 25.015))",1,0,2026-02-04T14:59:48.291Z
新北市,貢寮區,25.02,121.94,"POLYGON ((121.935 25.015, 121.935 25.025, 121.945 25.025, 121.945 25.015, 121.935 25.015))",3,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.03,121.07,"POLYGON ((121.065 25.025, 121.065 25.035, 121.075 25.035, 121.075 25.025, 121.065 25.025))",1,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.03,121.1,"POLYGON ((121.095 25.025, 121.095 25.035, 121.105 25.035, 121.105 25.025, 121.095 25.025))",1,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.03,121.11,"POLYGON ((121.105 25.025, 121.105 25.035, 121.115 25.035, 121.115 25.025, 121.105 25.025))",1,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.03,121.2,"POLYGON ((121.195 25.025, 121.195 25.035, 121.205 25.035, 121.205 25.025, 121.195 25.025))",2,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.03,121.23,"POLYGON ((121.225 25.025, 121.225 25.035, 121.235 25.035, 121.235 25.025, 121.225 25.025))",1,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.03,121.25,"POLYGON ((121.245 25.025, 121.245 25.035, 121.255 25.035, 121.255 25.025, 121.245 25.025))",2,1,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.03,121.26,"POLYGON ((121.255 25.025, 121.255 25.035, 121.265 25.035, 121.265 25.025, 121.255 25.025))",1,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.03,121.27,"POLYGON ((121.265 25.025, 121.265 25.035, 121.275 25.035, 121.275 25.025, 121.265 25.025))",2,0,2026-02-04T14:59:48.291Z
桃園市,桃園區,25.03,121.3,"POLYGON ((121.295 25.025, 121.295 25.035, 121.305 25.035, 121.305 25.025, 121.295 25.025))",15,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.03,121.37,"POLYGON ((121.365 25.025, 121.365 25.035, 121.375 25.035, 121.375 25.025, 121.365 25.025))",3,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.03,121.38,"POLYGON ((121.375 25.025, 121.375 25.035, 121.385 25.035, 121.385 25.025, 121.375 25.025))",2,0,2026-02-04T14:59:48.291Z
新北市,新莊區,25.03,121.41,"POLYGON ((121.405 25.025, 121.405 25.035, 121.415 25.035, 121.415 25.025, 121.405 25.025))",6,1,2026-02-04T14:59:48.291Z
新北市,新莊區,25.03,121.42,"POLYGON ((121.415 25.025, 121.415 25.035, 121.425 25.035, 121.425 25.025, 121.415 25.025))",13,0,2026-02-04T14:59:48.291Z
新北市,新莊區,25.03,121.43,"POLYGON ((121.425 25.025, 121.425 25.035, 121.435 25.035, 121.435 25.025, 121.425 25.025))",16,2,2026-02-04T14:59:48.291Z
新北市,新莊區,25.03,121.44,"POLYGON ((121.435 25.025, 121.435 25.035, 121.445 25.035, 121.445 25.025, 121.435 25.025))",6,0,2026-02-04T14:59:48.291Z
新北市,新莊區,25.03,121.45,"POLYGON ((121.445 25.025, 121.445 25.035, 121.455 25.035, 121.455 25.025, 121.445 25.025))",11,1,2026-02-04T14:59:48.291Z
新北市,板橋區,25.03,121.46,"POLYGON ((121.455 25.025, 121.455 25.035, 121.465 25.035, 121.465 25.025, 121.455 25.025))",28,1,2026-02-04T14:59:48.291Z
新北市,板橋區,25.03,121.47,"POLYGON ((121.465 25.025, 121.465 25.035, 121.475 25.035, 121.475 25.025, 121.465 25.025))",28,3,2026-02-04T14:59:48.291Z
新北市,板橋區,25.03,121.48,"POLYGON ((121.475 25.025, 121.475 25.035, 121.485 25.035, 121.485 25.025, 121.475 25.025))",18,2,2026-02-04T14:59:48.291Z
臺北市,萬華區,25.03,121.49,"POLYGON ((121.485 25.025, 121.485 25.035, 121.495 25.035, 121.495 25.025, 121.485 25.025))",14,2,2026-02-04T14:59:48.291Z
臺北市,萬華區,25.03,121.5,"POLYGON ((121.495 25.025, 121.495 25.035, 121.505 25.035, 121.505 25.025, 121.495 25.025))",21,3,2026-02-04T14:59:48.291Z
臺北市,中正區,25.03,121.51,"POLYGON ((121.505 25.025, 121.505 25.035, 121.515 25.035, 121.515 25.025, 121.505 25.025))",13,2,2026-02-04T14:59:48.291Z
臺北市,中正區,25.03,121.52,"POLYGON ((121.515 25.025, 121.515 25.035, 121.525 25.035, 121.525 25.025, 121.515 25.025))",22,4,2026-02-04T14:59:48.291Z
臺北市,大安區,25.03,121.53,"POLYGON ((121.525 25.025, 121.525 25.035, 121.535 25.035, 121.535 25.025, 121.525 25.025))",26,2,2026-02-04T14:59:48.291Z
臺北市,大安區,25.03,121.54,"POLYGON ((121.535 25.025, 121.535 25.035, 121.545 25.035, 121.545 25.025, 121.535 25.025))",25,2,2026-02-04T14:59:48.291Z
臺北市,大安區,25.03,121.55,"POLYGON ((121.545 25.025, 121.545 25.035, 121.555 25.035, 121.555 25.025, 121.545 25.025))",36,2,2026-02-04T14:59:48.291Z
臺北市,信義區,25.03,121.56,"POLYGON ((121.555 25.025, 121.555 25.035, 121.565 25.035, 121.565 25.025, 121.555 25.025))",26,4,2026-02-04T14:59:48.291Z
臺北市,信義區,25.03,121.57,"POLYGON ((121.565 25.025, 121.565 25.035, 121.575 25.035, 121.575 25.025, 121.565 25.025))",13,0,2026-02-04T14:59:48.291Z
臺北市,信義區,25.03,121.58,"POLYGON ((121.575 25.025, 121.575 25.035, 121.585 25.035, 121.585 25.025, 121.575 25.025))",2,0,2026-02-04T14:59:48.291Z
臺北市,南港區,25.03,121.61,"POLYGON ((121.605 25.025, 121.605 25.035, 121.615 25.035, 121.615 25.025, 121.605 25.025))",1,0,2026-02-04T14:59:48.291Z
新北市,平溪區,25.03,121.75,"POLYGON ((121.745 25.025, 121.745 25.035, 121.755 25.035, 121.755 25.025, 121.745 25.025))",1,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.04,121.08,"POLYGON ((121.075 25.035, 121.075 25.045, 121.085 25.045, 121.085 25.035, 121.075 25.035))",4,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.04,121.1,"POLYGON ((121.095 25.035, 121.095 25.045, 121.105 25.045, 121.105 25.035, 121.095 25.035))",1,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.04,121.13,"POLYGON ((121.125 25.035, 121.125 25.045, 121.135 25.045, 121.135 25.035, 121.125 25.035))",0,1,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.04,121.14,"POLYGON ((121.135 25.035, 121.135 25.045, 121.145 25.045, 121.145 25.035, 121.135 25.035))",6,1,2026-02-04T14:59:48.291Z
桃園市,大園區,25.04,121.18,"POLYGON ((121.175 25.035, 121.175 25.045, 121.185 25.045, 121.185 25.035, 121.175 25.035))",1,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.04,121.23,"POLYGON ((121.225 25.035, 121.225 25.045, 121.235 25.045, 121.235 25.035, 121.225 25.035))",2,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.04,121.24,"POLYGON ((121.235 25.035, 121.235 25.045, 121.245 25.045, 121.245 25.035, 121.235 25.035))",1,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.04,121.25,"POLYGON ((121.245 25.035, 121.245 25.045, 121.255 25.045, 121.255 25.035, 121.245 25.035))",1,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.04,121.28,"POLYGON ((121.275 25.035, 121.275 25.045, 121.285 25.045, 121.285 25.035, 121.275 25.035))",1,1,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.04,121.29,"POLYGON ((121.285 25.035, 121.285 25.045, 121.295 25.045, 121.295 25.035, 121.285 25.035))",18,2,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.04,121.3,"POLYGON ((121.295 25.035, 121.295 25.045, 121.305 25.045, 121.305 25.035, 121.295 25.035))",5,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.04,121.35,"POLYGON ((121.345 25.035, 121.345 25.045, 121.355 25.045, 121.355 25.035, 121.345 25.035))",3,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.04,121.36,"POLYGON ((121.355 25.035, 121.355 25.045, 121.365 25.045, 121.365 25.035, 121.355 25.035))",1,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.04,121.37,"POLYGON ((121.365 25.035, 121.365 25.045, 121.375 25.045, 121.375 25.035, 121.365 25.035))",1,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.04,121.38,"POLYGON ((121.375 25.035, 121.375 25.045, 121.385 25.045, 121.385 25.035, 121.375 25.035))",1,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.04,121.39,"POLYGON ((121.385 25.035, 121.385 25.045, 121.395 25.045, 121.395 25.035, 121.385 25.035))",8,1,2026-02-04T14:59:48.291Z
新北市,泰山區,25.04,121.42,"POLYGON ((121.415 25.035, 121.415 25.045, 121.425 25.045, 121.425 25.035, 121.415 25.035))",6,0,2026-02-04T14:59:48.291Z
新北市,泰山區,25.04,121.43,"POLYGON ((121.425 25.035, 121.425 25.045, 121.435 25.045, 121.435 25.035, 121.425 25.035))",6,1,2026-02-04T14:59:48.291Z
新北市,新莊區,25.04,121.44,"POLYGON ((121.435 25.035, 121.435 25.045, 121.445 25.045, 121.445 25.035, 121.435 25.035))",9,0,2026-02-04T14:59:48.291Z
新北市,新莊區,25.04,121.45,"POLYGON ((121.445 25.035, 121.445 25.045, 121.455 25.045, 121.455 25.035, 121.445 25.035))",20,3,2026-02-04T14:59:48.291Z
新北市,新莊區,25.04,121.46,"POLYGON ((121.455 25.035, 121.455 25.045, 121.465 25.045, 121.465 25.035, 121.455 25.035))",14,1,2026-02-04T14:59:48.291Z
新北市,板橋區,25.04,121.47,"POLYGON ((121.465 25.035, 121.465 25.045, 121.475 25.045, 121.475 25.035, 121.465 25.035))",2,0,2026-02-04T14:59:48.291Z
臺北市,萬華區,25.04,121.49,"POLYGON ((121.485 25.035, 121.485 25.045, 121.495 25.045, 121.495 25.035, 121.485 25.035))",2,0,2026-02-04T14:59:48.291Z
臺北市,萬華區,25.04,121.5,"POLYGON ((121.495 25.035, 121.495 25.045, 121.505 25.045, 121.505 25.035, 121.495 25.035))",33,4,2026-02-04T14:59:48.291Z
臺北市,中正區,25.04,121.51,"POLYGON ((121.505 25.035, 121.505 25.045, 121.515 25.045, 121.515 25.035, 121.505 25.035))",32,0,2026-02-04T14:59:48.291Z
臺北市,中正區,25.04,121.52,"POLYGON ((121.515 25.035, 121.515 25.045, 121.525 25.045, 121.525 25.035, 121.515 25.035))",14,1,2026-02-04T14:59:48.291Z
臺北市,中正區,25.04,121.53,"POLYGON ((121.525 25.035, 121.525 25.045, 121.535 25.045, 121.535 25.035, 121.525 25.035))",26,0,2026-02-04T14:59:48.291Z
臺北市,大安區,25.04,121.54,"POLYGON ((121.535 25.035, 121.535 25.045, 121.545 25.045, 121.545 25.035, 121.535 25.035))",22,1,2026-02-04T14:59:48.291Z
臺北市,大安區,25.04,121.55,"POLYGON ((121.545 25.035, 121.545 25.045, 121.555 25.045, 121.555 25.035, 121.545 25.035))",43,2,2026-02-04T14:59:48.291Z
臺北市,信義區,25.04,121.56,"POLYGON ((121.555 25.035, 121.555 25.045, 121.565 25.045, 121.565 25.035, 121.555 25.035))",25,2,2026-02-04T14:59:48.291Z
臺北市,信義區,25.04,121.57,"POLYGON ((121.565 25.035, 121.565 25.045, 121.575 25.045, 121.575 25.035, 121.565 25.035))",22,1,2026-02-04T14:59:48.291Z
臺北市,信義區,25.04,121.58,"POLYGON ((121.575 25.035, 121.575 25.045, 121.585 25.045, 121.585 25.035, 121.575 25.035))",31,3,2026-02-04T14:59:48.291Z
臺北市,南港區,25.04,121.59,"POLYGON ((121.585 25.035, 121.585 25.045, 121.595 25.045, 121.595 25.035, 121.585 25.035))",10,0,2026-02-04T14:59:48.291Z
臺北市,南港區,25.04,121.61,"POLYGON ((121.605 25.035, 121.605 25.045, 121.615 25.045, 121.615 25.035, 121.605 25.035))",0,1,2026-02-04T14:59:48.291Z
臺北市,南港區,25.04,121.62,"POLYGON ((121.615 25.035, 121.615 25.045, 121.625 25.045, 121.625 25.035, 121.615 25.035))",11,1,2026-02-04T14:59:48.291Z
新北市,雙溪區,25.04,121.87,"POLYGON ((121.865 25.035, 121.865 25.045, 121.875 25.045, 121.875 25.035, 121.865 25.035))",2,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.05,121.12,"POLYGON ((121.115 25.045, 121.115 25.055, 121.125 25.055, 121.125 25.045, 121.115 25.045))",11,1,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.05,121.13,"POLYGON ((121.125 25.045, 121.125 25.055, 121.135 25.055, 121.135 25.045, 121.125 25.045))",1,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.05,121.14,"POLYGON ((121.135 25.045, 121.135 25.055, 121.145 25.055, 121.145 25.045, 121.135 25.045))",4,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.05,121.15,"POLYGON ((121.145 25.045, 121.145 25.055, 121.155 25.055, 121.155 25.045, 121.145 25.045))",0,1,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.05,121.16,"POLYGON ((121.155 25.045, 121.155 25.055, 121.165 25.055, 121.165 25.045, 121.155 25.045))",1,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.05,121.17,"POLYGON ((121.165 25.045, 121.165 25.055, 121.175 25.055, 121.175 25.045, 121.165 25.045))",1,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.05,121.19,"POLYGON ((121.185 25.045, 121.185 25.055, 121.195 25.055, 121.195 25.045, 121.185 25.045))",1,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.05,121.21,"POLYGON ((121.205 25.045, 121.205 25.055, 121.215 25.055, 121.215 25.045, 121.205 25.045))",1,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.05,121.22,"POLYGON ((121.215 25.045, 121.215 25.055, 121.225 25.055, 121.225 25.045, 121.215 25.045))",1,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.05,121.28,"POLYGON ((121.275 25.045, 121.275 25.055, 121.285 25.055, 121.285 25.045, 121.275 25.045))",3,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.05,121.29,"POLYGON ((121.285 25.045, 121.285 25.055, 121.295 25.055, 121.295 25.045, 121.285 25.045))",13,1,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.05,121.3,"POLYGON ((121.295 25.045, 121.295 25.055, 121.305 25.055, 121.305 25.045, 121.295 25.045))",13,1,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.05,121.35,"POLYGON ((121.345 25.045, 121.345 25.055, 121.355 25.055, 121.355 25.045, 121.345 25.045))",1,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.05,121.36,"POLYGON ((121.355 25.045, 121.355 25.055, 121.365 25.055, 121.365 25.045, 121.355 25.045))",6,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.05,121.37,"POLYGON ((121.365 25.045, 121.365 25.055, 121.375 25.055, 121.375 25.045, 121.365 25.045))",10,1,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.05,121.38,"POLYGON ((121.375 25.045, 121.375 25.055, 121.385 25.055, 121.385 25.045, 121.375 25.045))",13,1,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.05,121.39,"POLYGON ((121.385 25.045, 121.385 25.055, 121.395 25.055, 121.395 25.045, 121.385 25.045))",4,0,2026-02-04T14:59:48.291Z
新北市,泰山區,25.05,121.43,"POLYGON ((121.425 25.045, 121.425 25.055, 121.435 25.055, 121.435 25.045, 121.425 25.045))",9,2,2026-02-04T14:59:48.291Z
新北市,泰山區,25.05,121.44,"POLYGON ((121.435 25.045, 121.435 25.055, 121.445 25.055, 121.445 25.045, 121.435 25.045))",14,1,2026-02-04T14:59:48.291Z
新北市,新莊區,25.05,121.45,"POLYGON ((121.445 25.045, 121.445 25.055, 121.455 25.055, 121.455 25.045, 121.445 25.045))",30,2,2026-02-04T14:59:48.291Z
新北市,新莊區,25.05,121.46,"POLYGON ((121.455 25.045, 121.455 25.055, 121.465 25.055, 121.465 25.045, 121.455 25.045))",21,2,2026-02-04T14:59:48.291Z
新北市,三重區,25.05,121.47,"POLYGON ((121.465 25.045, 121.465 25.055, 121.475 25.055, 121.475 25.045, 121.465 25.045))",17,2,2026-02-04T14:59:48.291Z
新北市,三重區,25.05,121.48,"POLYGON ((121.475 25.045, 121.475 25.055, 121.485 25.055, 121.485 25.045, 121.475 25.045))",3,0,2026-02-04T14:59:48.291Z
新北市,三重區,25.05,121.49,"POLYGON ((121.485 25.045, 121.485 25.055, 121.495 25.055, 121.495 25.045, 121.485 25.045))",21,2,2026-02-04T14:59:48.291Z
新北市,三重區,25.05,121.5,"POLYGON ((121.495 25.045, 121.495 25.055, 121.505 25.055, 121.505 25.045, 121.495 25.045))",6,0,2026-02-04T14:59:48.291Z
臺北市,大同區,25.05,121.51,"POLYGON ((121.505 25.045, 121.505 25.055, 121.515 25.055, 121.515 25.045, 121.505 25.045))",32,1,2026-02-04T14:59:48.291Z
臺北市,中正區,25.05,121.52,"POLYGON ((121.515 25.045, 121.515 25.055, 121.525 25.055, 121.525 25.045, 121.515 25.045))",43,1,2026-02-04T14:59:48.291Z
臺北市,中山區,25.05,121.53,"POLYGON ((121.525 25.045, 121.525 25.055, 121.535 25.055, 121.535 25.045, 121.525 25.045))",45,2,2026-02-04T14:59:48.291Z
臺北市,中山區,25.05,121.54,"POLYGON ((121.535 25.045, 121.535 25.055, 121.545 25.055, 121.545 25.045, 121.535 25.045))",39,3,2026-02-04T14:59:48.291Z
臺北市,松山區,25.05,121.55,"POLYGON ((121.545 25.045, 121.545 25.055, 121.555 25.055, 121.555 25.045, 121.545 25.045))",31,1,2026-02-04T14:59:48.291Z
臺北市,松山區,25.05,121.56,"POLYGON ((121.555 25.045, 121.555 25.055, 121.565 25.055, 121.565 25.045, 121.555 25.045))",31,3,2026-02-04T14:59:48.291Z
臺北市,信義區,25.05,121.57,"POLYGON ((121.565 25.045, 121.565 25.055, 121.575 25.055, 121.575 25.045, 121.565 25.045))",20,3,2026-02-04T14:59:48.291Z
臺北市,南港區,25.05,121.58,"POLYGON ((121.575 25.045, 121.575 25.055, 121.585 25.055, 121.585 25.045, 121.575 25.045))",25,1,2026-02-04T14:59:48.291Z
臺北市,南港區,25.05,121.59,"POLYGON ((121.585 25.045, 121.585 25.055, 121.595 25.055, 121.595 25.045, 121.585 25.045))",12,1,2026-02-04T14:59:48.291Z
臺北市,南港區,25.05,121.6,"POLYGON ((121.595 25.045, 121.595 25.055, 121.605 25.055, 121.605 25.045, 121.595 25.045))",2,0,2026-02-04T14:59:48.291Z
臺北市,南港區,25.05,121.61,"POLYGON ((121.605 25.045, 121.605 25.055, 121.615 25.055, 121.615 25.045, 121.605 25.045))",5,1,2026-02-04T14:59:48.291Z
新北市,汐止區,25.05,121.62,"POLYGON ((121.615 25.045, 121.615 25.055, 121.625 25.055, 121.625 25.045, 121.615 25.045))",10,1,2026-02-04T14:59:48.291Z
新北市,貢寮區,25.05,121.92,"POLYGON ((121.915 25.045, 121.915 25.055, 121.925 25.055, 121.925 25.045, 121.915 25.045))",2,0,2026-02-04T14:59:48.291Z
桃園市,觀音區,25.06,121.13,"POLYGON ((121.125 25.055, 121.125 25.065, 121.135 25.065, 121.135 25.055, 121.125 25.055))",1,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.06,121.16,"POLYGON ((121.155 25.055, 121.155 25.065, 121.165 25.065, 121.165 25.055, 121.155 25.055))",1,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.06,121.17,"POLYGON ((121.165 25.055, 121.165 25.065, 121.175 25.065, 121.175 25.055, 121.165 25.055))",2,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.06,121.18,"POLYGON ((121.175 25.055, 121.175 25.065, 121.185 25.065, 121.185 25.055, 121.175 25.055))",2,0,2026-02-04T14:59:48.291Z
桃園市,大園區,25.06,121.19,"POLYGON ((121.185 25.055, 121.185 25.065, 121.195 25.065, 121.195 25.055, 121.185 25.055))",1,1,2026-02-04T14:59:48.291Z
桃園市,大園區,25.06,121.2,"POLYGON ((121.195 25.055, 121.195 25.065, 121.205 25.065, 121.205 25.055, 121.195 25.055))",10,1,2026-02-04T14:59:48.291Z
桃園市,大園區,25.06,121.21,"POLYGON ((121.205 25.055, 121.205 25.065, 121.215 25.065, 121.215 25.055, 121.205 25.055))",1,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.06,121.27,"POLYGON ((121.265 25.055, 121.265 25.065, 121.275 25.065, 121.275 25.055, 121.265 25.055))",4,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.06,121.28,"POLYGON ((121.275 25.055, 121.275 25.065, 121.285 25.065, 121.285 25.055, 121.275 25.055))",5,0,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.06,121.29,"POLYGON ((121.285 25.055, 121.285 25.065, 121.295 25.065, 121.295 25.055, 121.285 25.055))",8,1,2026-02-04T14:59:48.291Z
桃園市,蘆竹區,25.06,121.3,"POLYGON ((121.295 25.055, 121.295 25.065, 121.305 25.065, 121.305 25.055, 121.295 25.055))",6,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.06,121.36,"POLYGON ((121.355 25.055, 121.355 25.065, 121.365 25.065, 121.365 25.055, 121.355 25.055))",13,0,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.06,121.37,"POLYGON ((121.365 25.055, 121.365 25.065, 121.375 25.065, 121.375 25.055, 121.365 25.055))",9,1,2026-02-04T14:59:48.291Z
桃園市,龜山區,25.06,121.38,"POLYGON ((121.375 25.055, 121.375 25.065, 121.385 25.065, 121.385 25.055, 121.375 25.055))",6,2,2026-02-04T14:59:48.291Z
新北市,泰山區,25.06,121.42,"POLYGON ((121.415 25.055, 121.415 25.065, 121.425 25.065, 121.425 25.055, 121.415 25.055))",4,0,2026-02-04T14:59:48.291Z
新北市,泰山區,25.06,121.43,"POLYGON ((121.425 25.055, 121.425 25.065, 121.435 25.065, 121.435 25.055, 121.425 25.055))",11,1,2026-02-04T14:59:48.291Z
新北市,泰山區,25.06,121.44,"POLYGON ((121.435 25.055, 121.435 25.065, 121.445 25.065, 121.445 25.055, 121.435 25.055))",2,0,2026-02-04T14:59:48.291Z
新北市,新莊區,25.06,121.45,"POLYGON ((121.445 25.055, 121.445 25.065, 121.455 25.065, 121.455 25.055, 121.445 25.055))",10,1,2026-02-04T14:59:48.291Z
新北市,新莊區,25.06,121.46,"POLYGON ((121.455 25.055, 121.455 25.065, 121.465 25.065, 121.465 25.055, 121.455 25.055))",9,0,2026-02-04T14:59:48.291Z
新北市,三重區,25.06,121.47,"POLYGON ((121.465 25.055, 121.465 25.065, 121.475 25.065, 121.475 25.055, 121.465 25.055))",10,0,2026-02-04T14:59:48.291Z
新北市,三重區,25.06,121.48,"POLYGON ((121.475 25.055, 121.475 25.065, 121.485 25.065, 121.485 25.055, 121.475 25.055))",15,1,2026-02-04T14:59:48.291Z
新北市,三重區,25.06,121.49,"POLYGON ((121.485 25.055, 121.485 25.065, 121.495 25.065, 121.495 25.055, 121.485 25.055))",28,3,2026-02-04T14:59:48.291Z
