tgos_id,company_id,company_name,store_name,store_address,store_status,store_create_date,store_update_date,longitude,latitude
9213,22555003,統一超商股份有限公司,新竹縣第二八０分公司,新竹縣竹北市泰和里環科一路13號,1,1090914,       ,121.008775,24.844259
9214,22555003,統一超商股份有限公司,台北市第一０二六分公司,臺北市松山區饒河街90號1樓,1,1090915,       ,121.574071,25.05036
9215,22555003,統一超商股份有限公司,高雄市第五八五分公司,高雄市路竹區中山路465號,1,1090915,       ,120.256013,22.869122
9216,22555003,統一超商股份有限公司,新北市第一三七六分公司,新北市泰山區明志路三段202號,1,1090915,       ,121.4239,25.038482
9218,22555003,統一超商股份有限公司,桃園市第九０九分公司,桃園市蘆竹區光明路1段100號,1,1090918,       ,121.29025,25.044547
9219,22555003,統一超商股份有限公司,新北市第一二０九分公司,新北市汐止區長江街97號,1,1090918,       ,121.658035,25.072799
9220,22555003,統一超商股份有限公司,台北市第一０二七分公司,臺北市信義區忠孝東路5段2號,1,1090922,       ,121.564805,25.040963
9221,22555003,統一超商股份有限公司,桃園市第九一一分公司,桃園市中壢區新生路四段28、30號1樓,1,1090925,       ,121.21361,25.00842
9222,22555003,統一超商股份有限公司,台北市第一０二八分公司,臺北市士林區天母西路85號1、2樓,1,1090925,       ,121.524902,25.118572
9223,22555003,統一超商股份有限公司,新北市第一三七七分公司,新北市新莊區自信街46、48號1樓,1,1090926,       ,121.455927,25.04823
9224,22555003,統一超商股份有限公司,桃園市第九一０分公司,桃園市中壢區民權路5段65號,1,1090926,       ,121.203616,25.014374
9225,22555003,統一超商股份有限公司,桃園市第九一三分公司,桃園市龜山區文化三路81巷1號1樓,1,1090926,       ,121.363463,25.058603
9226,22555003,統一超商股份有限公司,新北市第一三七八分公司,新北市新莊區化成路9之2、9之3號,1,1090926,       ,121.464845,25.043185
9228,22555003,統一超商股份有限公司,桃園市第九一二分公司,桃園市中壢區中正路1439-1號,1,1090928,       ,121.199186,24.972648
9231,22555003,統一超商股份有限公司,新竹縣第二０八分公司,新竹縣五峰鄉大隘村12鄰五峰246之3號(臨),1,1090929,       ,121.117756,24.628177
9232,22555003,統一超商股份有限公司,新北市第一三七九分公司,新北市板橋區文化路2段227、229號1樓,1,1090930,       ,121.478858,25.034955
9233,22555003,統一超商股份有限公司,台南市第三六一分公司,臺南市仁德區中正路一段73號1樓,1,1090930,       ,120.229408,22.919318
9234,22555003,統一超商股份有限公司,桃園市第九一五分公司,桃園市桃園區大同路43號1樓及B1,1,1091006,       ,121.312454,24.989469
9235,22555003,統一超商股份有限公司,桃園市第九一七分公司,桃園市平鎮區民族路三段275號、高雙路3號,1,1091006,       ,121.192145,24.95839
9236,22555003,統一超商股份有限公司,苗栗縣第一五八分公司,苗栗縣苗栗市青苗里11鄰至公路12號,1,1091021,       ,120.820059,24.557117
9237,22555003,統一超商股份有限公司,新北市第一三八二分公司,新北市三重區仁興街39巷14之6、7、8號1樓,1,1091021,       ,121.500086,25.076229
9238,22555003,統一超商股份有限公司,宜蘭縣第一三四分公司,宜蘭縣宜蘭市中山路一段366、368、370號,1,1091021,       ,121.756805,24.742457
9239,22555003,統一超商股份有限公司,高雄市第五八六分公司,高雄市田寮區月球路34之6號1樓,1,1091022,       ,120.389726,22.885786
9240,22555003,統一超商股份有限公司,台北市第一０三四分公司,臺北市松山區南京東路4段25、25之1號,1,1091022,       ,121.557017,25.05176
9241,22555003,統一超商股份有限公司,台中市第六一七分公司,臺中市東區復興路4段210號1、2樓、地下層,1,1091023,       ,120.688107,24.136444
9242,22555003,統一超商股份有限公司,台北市第一一六八分公司,臺北市文山區木新路二段212號及218巷2、4號1樓,1,1091026,       ,121.568128,24.984258
9243,22555003,統一超商股份有限公司,嘉義市第八十一分公司,嘉義市西區番社里中山路518號及林森西路580號,1,1091026,       ,120.4419,23.479279
9244,22555003,統一超商股份有限公司,高雄市第七六三分公司,高雄市三民區力行路83、85號,1,1091026,       ,120.285521,22.637886
9245,22555003,統一超商股份有限公司,桃園市第九二０分公司,桃園市蘆竹區大新路197、199號1樓,1,1091028,       ,121.240292,25.021571
9246,22555003,統一超商股份有限公司,雲林縣第一四一分公司,雲林縣虎尾鎮信義路52號1樓、三民路93號1樓,1,1091029,       ,120.437755,23.711105
9248,22555003,統一超商股份有限公司,台中市第六一八分公司,臺中市神岡區三社路256號1樓,1,1091102,       ,120.688111,24.240302
9249,22555003,統一超商股份有限公司,新北市第一三八四分公司,新北市樹林區千歲街61巷44號1、2樓及46號1樓,1,1091103,       ,121.425551,24.998737
9250,22555003,統一超商股份有限公司,新北市第一三八三分公司,新北市林口區中正路285、287號1樓,1,1091103,       ,121.380912,25.076837
9251,22555003,統一超商股份有限公司,新竹縣第二八一分公司,新竹縣竹北市斗崙里科大一路140號,1,1091103,       ,121.009912,24.820951
9252,22555003,統一超商股份有限公司,台北市第一０三五分公司,臺北市內湖區新明路122-7號,1,1091105,       ,121.587217,25.058313
9253,22555003,統一超商股份有限公司,桃園市第九二一分公司,桃園市桃園區中正三街411號,1,1091112,       ,121.298387,25.003716
9254,22555003,統一超商股份有限公司,台中市第五二六分公司,臺中市南屯區文心南五路一段319號,1,1091106,       ,120.644854,24.131841
9256,22555003,統一超商股份有限公司,新北市第一二一二分公司,新北市三芝區智成街79號及中正路2段1號,1,1091110,       ,121.502807,25.256944
9257,22555003,統一超商股份有限公司,新北市第一三八五分公司,新北市新莊區中正路893巷38號,1,1091110,       ,121.41385,25.020717
9258,22555003,統一超商股份有限公司,桃園市第九二二分公司,桃園市中壢區環北路196號,1,1091110,       ,121.222179,24.966061
9260,22555003,統一超商股份有限公司,基隆市第一０四分公司,基隆市仁愛區仁二路211號,1,1091112,       ,121.744311,25.128871
9261,22555003,統一超商股份有限公司,苗栗縣第一五九分公司,苗栗縣銅鑼鄉銅鑼村32鄰新興路2之26號,1,1091112,       ,120.789917,24.48608
9262,22555003,統一超商股份有限公司,新北市第一二一三分公司,新北市石碇區碇坪路一段50-1、50-2號1樓,1,1091116,       ,121.655495,24.991745
9263,22555003,統一超商股份有限公司,新竹市第一六四分公司,新竹市北區西雅里中山路436號,1,1091118,       ,120.957522,24.799793
9264,22555003,統一超商股份有限公司,苗栗縣第一六０分公司,苗栗縣三義鄉西湖村16鄰伯公坑178號,1,1091119,       ,120.750809,24.379458
9265,22555003,統一超商股份有限公司,桃園市第九二三分公司,桃園市蘆竹區長興路二段28、30號1樓,1,1091119,       ,121.285963,25.073364
9266,22555003,統一超商股份有限公司,新竹縣第二０九分公司,新竹縣湖口鄉仁和路130、132、134號,1,1091119,       ,121.017176,24.871407
9267,22555003,統一超商股份有限公司,桃園市第九二四分公司,桃園市蘆竹區吉林路130號,1,1091119,       ,121.298067,25.050082
9268,22555003,統一超商股份有限公司,高雄市第七六五分公司,高雄市苓雅區武昌路77號1樓、79號1、2樓,1,1091120,       ,120.334628,22.618388
9269,22555003,統一超商股份有限公司,桃園市第九一六分公司,桃園市中壢區龍文街33巷2、6號1樓,1,1091007,       ,121.256,24.935123
9270,22555003,統一超商股份有限公司,屏東縣第一八一分公司,屏東縣屏東市和生路2段342號,1,1091007,       ,120.475612,22.653831
9271,22555003,統一超商股份有限公司,高雄市第七六二分公司,高雄市苓雅區文橫二路2號與文橫二路2巷2號,1,1091013,       ,120.306444,22.615131
9272,22555003,統一超商股份有限公司,彰化縣第二五七分公司,彰化縣埤頭鄉彰水路二段946號,1,1091013,       ,120.459138,23.879248
9273,22555003,統一超商股份有限公司,桃園市第九一九分公司,桃園市桃園區正光路425、427號1樓,1,1091012,       ,121.286986,25.006388
9274,22555003,統一超商股份有限公司,新北市第一二一一分公司,新北市中和區捷運路69、71號1樓,1,1091013,       ,121.505343,24.991278
9275,22555003,統一超商股份有限公司,桃園市第九一八分公司,桃園市龜山區民生北路1段203號,1,1091013,       ,121.301676,25.036149
9276,22555003,統一超商股份有限公司,新北市第一二一０分公司,新北市永和區仁愛路267、269號,1,1091013,       ,121.503252,25.007449
9278,22555003,統一超商股份有限公司,台北市第一０三一分公司,臺北市大安區愛國東路75號,1,1091013,       ,121.527281,25.031703
9279,22555003,統一超商股份有限公司,彰化縣第二六０分公司,彰化縣社頭鄉社石路937號1樓,1,1091229,       ,120.592731,23.900891
9281,22555003,統一超商股份有限公司,嘉義縣第一二０分公司,嘉義縣太保市過溝里6鄰過溝52-14號,1,1091229,       ,120.36318,23.497734
9282,22555003,統一超商股份有限公司,台中市第六二二分公司,臺中市北屯區太順路112號1樓,1,1100104,       ,120.724652,24.158844
9283,22555003,統一超商股份有限公司,台南市第三六五分公司,臺南市永康區中山南路518號1樓,1,1091230,       ,120.24014,23.018165
9284,22555003,統一超商股份有限公司,桃園市第九二九分公司,桃園市觀音區新生路171號,1,1091230,       ,121.136247,25.016928
9285,22555003,統一超商股份有限公司,桃園市第九三一分公司,桃園市桃園區縣府路88-1號1、2樓,1,1100107,       ,121.302586,24.993791
9286,22555003,統一超商股份有限公司,台南市第三六六分公司,臺南市楠西區楠西里中正路176號前面,1,1091231,       ,120.485739,23.175719
9287,22555003,統一超商股份有限公司,台北市第一０四三分公司,臺北市大同區寧夏路23、23-1號1樓,1,1091231,       ,121.514268,25.061713
9288,22555003,統一超商股份有限公司,高雄市第七七０分公司,高雄市前鎮區英明路1號,1,1091231,       ,120.324842,22.612279
9290,22555003,統一超商股份有限公司,彰化縣第二六一分公司,彰化縣溪州鄉中山路三段436號,1,1100105,       ,120.497072,23.85258
9291,22555003,統一超商股份有限公司,高雄市第六八四分公司,高雄市桃源區桃源里北進巷43之1號1樓,1,1100105,       ,120.765585,23.159609
9292,22555003,統一超商股份有限公司,苗栗縣第一六三分公司,苗栗縣公館鄉尖山村10鄰尖山244-9號,1,1100105,1100715,120.837487,24.541781
9293,22555003,統一超商股份有限公司,宜蘭縣第一三七分公司,宜蘭縣南澳鄉南澳村蘇花路二段433號,1,1100107,       ,121.804737,24.46656
9294,22555003,統一超商股份有限公司,高雄市第七七二分公司,高雄市燕巢區鳳雄里鳳旗路26-1號,1,1100105,       ,120.357102,22.755744
9295,22555003,統一超商股份有限公司,高雄市第七七一分公司,高雄市左營區自由二路398、400、402號,1,1100106,       ,120.309262,22.667715
9296,22555003,統一超商股份有限公司,桃園市第九三二分公司,桃園市楊梅區中山北路二段449號1樓,1,1100106,       ,121.176822,24.912852
9297,22555003,統一超商股份有限公司,新北市第一二一九分公司,新北市瑞芳區瑞濱路32之8號,1,1100106,       ,121.823447,25.12112
9298,22555003,統一超商股份有限公司,新北市第一三九０分公司,新北市五股區五工路112號1樓,1,1100106,       ,121.454846,25.06623
9299,22555003,統一超商股份有限公司,高雄市第七七五分公司,高雄市大社區大社路30之29號,1,1100126,       ,120.347176,22.733125
9300,22555003,統一超商股份有限公司,新北市第一三九一分公司,新北市三重區大同北路148巷2-1號1、2樓、2-2號,1,1100108,       ,121.491812,25.064941
9301,22555003,統一超商股份有限公司,台南市第三六八分公司,臺南市歸仁區中山路三段370號1樓,1,1100112,       ,120.27923,22.968624
9302,22555003,統一超商股份有限公司,新北市第一三九三分公司,新北市板橋區漢生東路45號1樓,1,1100108,       ,121.465772,25.016795
9303,22555003,統一超商股份有限公司,宜蘭縣第一三八分公司,宜蘭縣壯圍鄉大福路三段362號1樓、2樓之1,1,1100108,       ,121.77461,24.770365
9304,22555003,統一超商股份有限公司,雲林縣第一四四分公司,雲林縣斗六市斗六三路6號,1,1100111,       ,120.539052,23.717693
9306,22555003,統一超商股份有限公司,台北市第一０三九分公司,臺北市中正區中山南路7號1樓,1,1091202,       ,121.518558,25.040776
9307,22555003,統一超商股份有限公司,新北市第一三九四分公司,新北市五股區水碓一路1號1樓,1,1100113,       ,121.432678,25.072797
9308,22555003,統一超商股份有限公司,苗栗縣第一六四分公司,苗栗縣苑裡鎮房裡里13鄰北房8-9號,1,1100112,       ,120.649598,24.437843
9309,22555003,統一超商股份有限公司,苗栗縣第一六五分公司,苗栗縣頭份市後庄里2鄰光華北路150號1樓,1,1100112,       ,120.888193,24.698173
9310,22555003,統一超商股份有限公司,台南市第三六九分公司,臺南市仁德區文華路二段66號1樓,1,1100112,       ,120.226384,22.934415
9311,22555003,統一超商股份有限公司,屏東縣第一八四分公司,屏東縣恆春鎮砂尾路16之65號,1,1100112,       ,120.740823,21.95173
9312,22555003,統一超商股份有限公司,高雄市第七七三分公司,高雄市鼓山區龍德路87號,1,1100112,       ,120.301047,22.654026
9313,22555003,統一超商股份有限公司,宜蘭縣第一三九分公司,宜蘭縣三星鄉三星路7段208號,1,1100305,       ,121.623752,24.662075
9314,22555003,統一超商股份有限公司,桃園市第九三三分公司,桃園市桃園區國強一街218、220號1樓,1,1100114,       ,121.277018,24.990196
9315,22555003,統一超商股份有限公司,台南市第三七一分公司,臺南市新營區新南里復興路642號1樓,1,1100114,       ,120.295693,23.306159
9316,22555003,統一超商股份有限公司,台南市第三七二分公司,臺南市佳里區東寧里進學路7號1樓,1,1100114,       ,120.183814,23.163909
9317,22555003,統一超商股份有限公司,台南市第三七０分公司,臺南市仁德區太子里長興路77-1、83號1樓,1,1100114,       ,120.260056,22.993852
9318,22555003,統一超商股份有限公司,桃園市第九三四分公司,桃園市桃園區延平路289號1樓,1,1100115,       ,121.315019,24.974191
9319,22555003,統一超商股份有限公司,台南市第三六七分公司,臺南市永康區烏竹里龍橋街406號1樓,1,1100115,       ,120.262953,23.042618
9320,22555003,統一超商股份有限公司,高雄市第六八五分公司,高雄市阿蓮區和平路136號1樓,1,1100118,       ,120.332397,22.882259
9321,22555003,統一超商股份有限公司,花蓮縣第一三九分公司,花蓮縣花蓮市民權路25-1、2、3號1樓,1,1100115,       ,121.621285,23.983093
9322,22555003,統一超商股份有限公司,彰化縣第二六二分公司,彰化縣彰化市辭修路508號,1,1100118,       ,120.533435,24.077988
9323,22555003,統一超商股份有限公司,新北市第一三九二分公司,新北市板橋區華江一路501號1、2樓、503號1、2樓,1,1100118,       ,121.466262,25.032765
9324,22555003,統一超商股份有限公司,苗栗縣第一六六分公司,苗栗縣公館鄉玉泉村1鄰玉泉29-1號,1,1100119,       ,120.826265,24.507473
9325,22555003,統一超商股份有限公司,新北市第一二二０分公司,新北市中和區連城路208號1、2樓,1,1100119,       ,121.491677,24.996645
9326,22555003,統一超商股份有限公司,屏東縣第一八五分公司,屏東縣潮州鎮三共里四維路201號,1,1100121,       ,120.547009,22.554372
9327,22555003,統一超商股份有限公司,新北市第一二二一分公司,新北市新店區三民路35巷2號,1,1100125,       ,121.537383,24.970569
9328,22555003,統一超商股份有限公司,高雄市第七七四分公司,高雄市鳳山區頂庄路209號,1,1100125,       ,120.360203,22.58819
9329,22555003,統一超商股份有限公司,彰化縣第二六三分公司,彰化縣鹿港鎮鹿和路四段347號,1,1100125,       ,120.48556,24.091808
9331,22555003,統一超商股份有限公司,高雄市第七七六分公司,高雄市三民區博愛一路1號1樓,1,1100127,       ,120.302398,22.641524
9332,22555003,統一超商股份有限公司,高雄市第七七七分公司,高雄市新興區五福二路43號1、2樓、45號1、2樓,1,1100129,       ,120.307462,22.625063
9333,22555003,統一超商股份有限公司,新北市第一三九五分公司,新北市三重區三民街150、152號1樓,1,1100129,       ,121.476696,25.069559
9334,22555003,統一超商股份有限公司,嘉義縣第一二一分公司,嘉義縣朴子市竹圍里中興路139號1樓,1,1100129,       ,120.242938,23.459565
9335,22555003,統一超商股份有限公司,台南市第三七三分公司,臺南市永康區華興街122號1樓、2樓,1,1100129,1100525,120.236988,23.000875
9336,22555003,統一超商股份有限公司,苗栗縣第一六七分公司,苗栗縣苑裡鎮苑南里10鄰大同路16號,1,1100129,       ,120.652827,24.441174
9337,22555003,統一超商股份有限公司,台中市第六二四分公司,臺中市清水區和睦路三段238號1樓,1,1100205,       ,120.608059,24.270592
9338,22555003,統一超商股份有限公司,新竹市第一六六分公司,新竹市北區育英里西門街212號、四維路53號,1,1091216,       ,120.961251,24.800149
9339,22555003,統一超商股份有限公司,新北市第一三八七分公司,新北市土城區中央路一段307、309號1樓,1,1091211,       ,121.443153,24.980979
9340,22555003,統一超商股份有限公司,台北市第一０四一分公司,臺北市大同區民族西路151、153、155號1樓,1,1091216,       ,121.509298,25.068587
9341,22555003,統一超商股份有限公司,宜蘭縣第一三六分公司,宜蘭縣五結鄉五結路三段258號,1,1091216,       ,121.788191,24.683306
9342,22555003,統一超商股份有限公司,桃園市第九二七分公司,桃園市龜山區萬壽路二段1280號1樓,1,1091216,       ,121.326607,24.993274
9343,22555003,統一超商股份有限公司,高雄市第七六七分公司,高雄市新興區六合二路37號,1,1091216,       ,120.300653,22.632361
9344,22555003,統一超商股份有限公司,台中市第六二一分公司,臺中市北屯區后庄北路221-1號,1,1091217,       ,120.666976,24.192222
9345,22555003,統一超商股份有限公司,台中市第五二九分公司,臺中市南屯區嶺東南路165號1樓,1,1091217,       ,120.610131,24.135459
9346,22555003,統一超商股份有限公司,高雄市第七六八分公司,高雄市新興區民族二路90號,1,1091218,       ,120.31382,22.633482
9347,22555003,統一超商股份有限公司,雲林縣第一四二分公司,雲林縣斗六市漢口路190、192號,1,1091221,       ,120.542781,23.714127
9348,22555003,統一超商股份有限公司,新北市第一三八八分公司,新北市樹林區中山路三段209-1、211號1樓,1,1091221,       ,121.393828,24.972314
9349,22555003,統一超商股份有限公司,新北市第一二一七分公司,新北市中和區民利街38號1樓,1,1091221,       ,121.47962,24.999002
9350,22555003,統一超商股份有限公司,新北市第一二一八分公司,新北市新店區安民街13號、3巷6弄12號1樓,1,1091223,       ,121.515126,24.964621
9351,22555003,統一超商股份有限公司,台中市第六二０分公司,臺中市清水區中山路106號,1,1091223,       ,120.574943,24.26734
9352,22555003,統一超商股份有限公司,高雄市第七六九分公司,高雄市左營區左營大路676號1、2樓和678號1樓,1,1091223,       ,120.29834,22.691997
9353,22555003,統一超商股份有限公司,新北市第一二一六分公司,新北市新店區中山路137號1樓,1,1091223,       ,121.526414,24.981255
9354,22555003,統一超商股份有限公司,台中市第六一九分公司,臺中市沙鹿區興安路25-1號,1,1091224,       ,120.558263,24.233198
9355,22555003,統一超商股份有限公司,台中市第六二三分公司,臺中市石岡區豐勢路460號,1,1100111,       ,120.801102,24.268939
9357,22555003,統一超商股份有限公司,桃園市第九二八分公司,桃園市大園區拔子林一路137號、拔子林三路6號1樓,1,1091229,       ,121.262219,25.076882
9358,22555003,統一超商股份有限公司,台南市第三六四分公司,臺南市安南區溪東里府安路五段98巷56弄33號1樓,1,1091229,       ,120.2012,23.025683
9359,22555003,統一超商股份有限公司,新北市第一三八九分公司,新北市新莊區中和街34、36號1樓,1,1091228,       ,121.448092,25.050905
9360,22555003,統一超商股份有限公司,基隆市第一０五分公司,基隆市中正區新豐街389號,1,1091228,       ,121.785363,25.1353
9361,22555003,統一超商股份有限公司,雲林縣第一四三分公司,雲林縣口湖鄉中正路1段136號,1,1091228,       ,120.184871,23.582791
9362,22555003,統一超商股份有限公司,苗栗縣第一六二分公司,苗栗縣頭份市東庄里6鄰昌隆一街31、33號,1,1091123,       ,120.895512,24.687839
9363,22555003,統一超商股份有限公司,新北市第一三八六分公司,新北市三重區永安北路二段15號1樓,1,1091123,       ,121.482095,25.08146
9364,22555003,統一超商股份有限公司,新北市第一二一四分公司,新北市永和區國中路99、101號1樓,1,1091124,       ,121.521983,25.005927
9365,22555003,統一超商股份有限公司,台南市第三六三分公司,臺南市仁德區文華路三段432、436號,1,1091124,       ,120.244863,22.976561
9366,22555003,統一超商股份有限公司,台北市第一０三六分公司,臺北市內湖區民權東路六段296巷33號,1,1091124,       ,121.606453,25.071926
9367,22555003,統一超商股份有限公司,宜蘭縣第一三五分公司,宜蘭縣宜蘭市中山路五段148號1樓,1,1091124,       ,121.756755,24.769402
9368,22555003,統一超商股份有限公司,彰化縣第二五八分公司,彰化縣彰化市崙美路246號,1,1091124,       ,120.528512,24.059543
9369,22555003,統一超商股份有限公司,嘉義縣第一一九分公司,嘉義縣東石鄉西崙村栗子崙191、193號1樓,1,1091124,       ,120.199991,23.427437
9371,22555003,統一超商股份有限公司,新北市第一二一五分公司,新北市汐止區福德一路178號1樓,1,1091126,       ,121.635692,25.066023
9372,22555003,統一超商股份有限公司,台北市第一０三七分公司,臺北市內湖區新湖二路26號1樓,1,1091126,       ,121.575205,25.060813
9373,22555003,統一超商股份有限公司,屏東縣第一八二分公司,屏東縣萬丹鄉新鐘村萬新路277號,1,1091130,       ,120.486244,22.559797
9374,22555003,統一超商股份有限公司,彰化縣第二五九分公司,彰化縣和美鎮竹圍里彰新路4段臨245號,1,1091201,       ,120.52184,24.12048
9375,22555003,統一超商股份有限公司,台北市第一０三八分公司,臺北市中正區開封街一段15、17號1樓及１７號2樓,1,1091201,       ,121.509852,25.046005
9376,22555003,統一超商股份有限公司,苗栗縣第一四七分公司,苗栗縣造橋鄉平仁路105-1號1樓,1,1090214,       ,120.868404,24.643138
9377,22555003,統一超商股份有限公司,高雄市第七三六分公司,高雄市左營區富民路65號1樓、2樓,1,1090214,       ,120.305025,22.659112
9378,22555003,統一超商股份有限公司,新北市第一三四六分公司,新北市三重區過圳街14號、16號1樓,1,1090215,       ,121.487983,25.059305
9379,22555003,統一超商股份有限公司,台南市第三四二分公司,臺南市東區生產路508號1樓,1,1090219,       ,120.229547,22.964891
9380,22555003,統一超商股份有限公司,嘉義市第七十九分公司,嘉義市西區博愛路二段696號1樓,1,1090219,       ,120.428334,23.468857
9382,22555003,統一超商股份有限公司,台中市第五八五分公司,臺中市西屯區科雅路2號1樓,1,1090220,       ,120.620447,24.207678
9383,22555003,統一超商股份有限公司,台東縣第七十分公司,臺東縣臺東市開封街350號1樓,1,1090220,       ,121.146016,22.763821
9385,22555003,統一超商股份有限公司,彰化縣第二四二分公司,彰化縣花壇鄉彰員路一段280號1樓,1,1090220,       ,120.574417,24.012276
9386,22555003,統一超商股份有限公司,高雄市第七三七分公司,高雄市鼓山區美術東四路132號、136號1樓,1,1090221,       ,120.290083,22.652799
9387,22555003,統一超商股份有限公司,高雄市第七三八分公司,高雄市仁武區仁勇路30號1樓,1,1090221,       ,120.357124,22.67576
9388,22555003,統一超商股份有限公司,臺中市第五八六分公司,臺中市北屯區景賢路191號,1,1090226,       ,120.722435,24.166608
9389,22555003,統一超商股份有限公司,桃園市第八八五分公司,桃園市蘆竹區南山路一段27、29號1樓,1,1090226,       ,121.28923,25.060283
9390,22555003,統一超商股份有限公司,新竹縣第一七八分公司,新竹縣竹北市嘉興路168巷2號,1,1090227,       ,121.02724,24.816746
9391,22555003,統一超商股份有限公司,桃園市第八八八分公司,桃園市蘆竹區海山路407、409、411號,1,1090312,       ,121.269516,25.092178
9392,22555003,統一超商股份有限公司,台北市第九一一分公司,臺北市文山區羅斯福六段235、237號1樓,1,1090303,       ,121.57529,24.98809
9393,22555003,統一超商股份有限公司,台北市第一００七分公司,臺北市內湖區瑞光路478巷24號1樓,1,1090304,       ,121.568888,25.078077
9394,22555003,統一超商股份有限公司,臺北市第一００八分公司,臺北市信義區信義路5段5號2樓,1,1090304,       ,121.56234,25.033152
9395,22555003,統一超商股份有限公司,桃園市第八八七分公司,桃園市大園區中正東路一段708之1號,1,1090304,       ,121.228821,25.038806
9396,22555003,統一超商股份有限公司,台中市第五八七分公司,臺中市大雅區雅環路二段126號,1,1090304,       ,120.652471,24.227094
9397,22555003,統一超商股份有限公司,新竹縣第一七九分公司,新竹縣竹北市嘉豐六路二段12、16、18號,1,1090304,       ,121.026197,24.806325
9398,22555003,統一超商股份有限公司,臺南市第三四三分公司,臺南市佳里區塭內里塭子內12-1號,1,1090306,       ,120.16452,23.125841
9399,22555003,統一超商股份有限公司,苗栗縣第一四八分公司,苗栗縣苗栗市福星里國華路276、276-1、278號,1,1090306,       ,120.824375,24.575945
9400,22555003,統一超商股份有限公司,桃園市第八八六分公司,桃園市八德區豐德一路17號、豐田一路83號,1,1090306,       ,121.287386,24.926438
9401,22555003,統一超商股份有限公司,台中市第五八八分公司,臺中市太平區環太東路345號,1,1090311,       ,120.726975,24.153901
9402,22555003,統一超商股份有限公司,嘉義縣第九十三分公司,嘉義縣新港鄉中山路33號1樓、35號1樓,1,1090312,       ,120.347744,23.555526
9403,22555003,統一超商股份有限公司,台北市第一０一０分公司,臺北市內湖區金龍路137號1樓,1,1090312,       ,121.590125,25.085968
9404,22555003,統一超商股份有限公司,台北市第一００九分公司,臺北市北投區大度路三段270巷69、71號,1,1090312,       ,121.467192,25.124894
9405,22555003,統一超商股份有限公司,南投縣第一二０分公司,南投縣竹山鎮保甲路10號1樓,1,1090313,       ,120.710845,23.774719
9407,22555003,統一超商股份有限公司,桃園市第八九０分公司,桃園市中壢區民族路208號1樓,1,1090316,       ,121.210162,24.956607
9409,22555003,統一超商股份有限公司,台中市第五八九分公司,臺中市北屯區軍和街457號、461號1樓,1,1090318,       ,120.724791,24.177171
9410,22555003,統一超商股份有限公司,新北市第一三四八分公司,新北市新莊區福壽街29、31號1樓,1,1090318,       ,121.457556,25.058247
9411,22555003,統一超商股份有限公司,彰化縣第二四三分公司,彰化縣北斗鎮五權路臨176號,1,1090318,       ,120.528425,23.868924
9412,22555003,統一超商股份有限公司,新竹市第一六三分公司,新竹市北區金雅路62號1樓,1,1090110,       ,120.964146,24.82423
9413,22555003,統一超商股份有限公司,高雄市第六八０分公司,高雄市小港區民益路46號1、2樓,1,1090113,1090326,120.348152,22.566759
9414,22555003,統一超商股份有限公司,苗栗縣第一四五分公司,苗栗縣通霄鎮中山路42號1樓,1,1090113,       ,120.696053,24.538963
9415,22555003,統一超商股份有限公司,新北市第一三四四分公司,新北市新莊區中信街151號1樓、榮華路2段105號1樓,1,1090116,       ,121.447725,25.053788
9417,22555003,統一超商股份有限公司,台中市第五八三分公司,臺中市神岡區厚生路66-1號1樓,1,1090203,       ,120.674171,24.26142
9419,22555003,統一超商股份有限公司,新北市第一三四九分公司,新北市板橋區長安街202、204號1樓,1,1090323,       ,121.474942,25.012505
9420,22555003,統一超商股份有限公司,台中市第五一三分公司,臺中市烏日區三榮路1段558號,1,1090323,       ,120.602327,24.107267
9421,22555003,統一超商股份有限公司,花蓮縣第一０九分公司,花蓮縣秀林鄉崇德村海濱3、3-1號,1,1090324,       ,121.653845,24.168807
9422,22555003,統一超商股份有限公司,高雄市第六七五分公司,高雄市前鎮區成功二路62號1樓,1,1081203,       ,120.302591,22.602087
9423,22555003,統一超商股份有限公司,台北市第九０九分公司,臺北市文山區興隆路二段205號、207號1樓,1,1081204,       ,121.54991,25.000986
9425,22555003,統一超商股份有限公司,台北市第九九五分公司,臺北市中山區南京東路三段86號1樓,1,1081204,1121128,121.539473,25.051753
9426,22555003,統一超商股份有限公司,台中市第五０八分公司,臺中市北區英才路388號1樓、388－1號1樓、博館一街37號1樓,1,1081204,1110613,120.668062,24.154492
9427,22555003,統一超商股份有限公司,高雄市第六七四分公司,高雄市小港區高坪二十二路321號1樓,1,1081204,       ,120.3847,22.557687
9428,22555003,統一超商股份有限公司,高雄市第六七六分公司,高雄市大寮區進學路103號1樓,1,1081210,       ,120.393649,22.604849
9429,22555003,統一超商股份有限公司,高雄市第六七七分公司,高雄市前鎮區中山三路106號、108號、110號1樓,1,1081205,       ,120.309796,22.604375
9431,22555003,統一超商股份有限公司,台北市第九九七分公司,臺北市中山區五常街23號、25號1樓及民族東路410巷62號1樓,1,1081205,1121128,121.539927,25.064385
9432,22555003,統一超商股份有限公司,桃園市第八七九分公司,桃園市大園區國際路一段187號1樓,1,1081206,       ,121.189913,25.068152
9433,22555003,統一超商股份有限公司,高雄市第六七八分公司,高雄市左營區店仔頂路23號、25號1樓,1,1081209,       ,120.29076,22.682943
9434,22555003,統一超商股份有限公司,台南市第三二０分公司,臺南市仁德區中清路208號1樓,1,1081209,       ,120.256314,22.974184
